stationID,hour_timestamp,total_kWh,hour,dayofweek,month,day,weekofyear,hour_sin,hour_cos,dow_sin,dow_cos,station_encoded,lag_1,rolling_3h,rolling_24h
2-39-79-378,2019-03-10 23:00:00,5.133,23,6,3,10,10,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,32,12.017,11.097333333333331,12.943916666666667
2-39-79-378,2019-03-13 05:00:00,21.361,5,2,3,13,11,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,32,5.133,12.836999999999998,13.59425
2-39-79-378,2019-03-13 15:00:00,10.865,15,2,3,13,11,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,32,21.361,12.452999999999998,13.401291666666665
2-39-79-378,2019-03-15 17:00:00,6.697,17,4,3,15,11,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,32,10.865,12.974333333333329,13.575666666666665
2-39-79-378,2019-03-16 17:00:00,4.295,17,5,3,16,11,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,32,6.697,7.285666666666664,12.045583333333333
2-39-79-378,2019-03-17 03:00:00,2.464,3,6,3,17,11,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,32,4.295,4.4853333333333305,12.061041666666668
2-39-79-378,2019-03-17 07:00:00,24.731,7,6,3,17,11,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,32,2.464,10.496666666666664,11.753625
2-39-79-378,2019-03-17 20:00:00,14.053,20,6,3,17,11,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,32,24.731,13.74933333333333,11.906083333333333
2-39-79-378,2019-03-19 15:00:00,2.735,15,1,3,19,12,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,32,14.053,13.839666666666666,10.973458333333333
2-39-79-378,2019-03-19 18:00:00,0.934,18,1,3,19,12,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,32,2.735,5.907333333333331,10.699291666666667
2-39-79-378,2019-03-20 03:00:00,6.81,3,2,3,20,12,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,32,0.934,3.492999999999997,9.291416666666668
2-39-79-378,2019-03-20 15:00:00,14.036,15,2,3,20,12,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,32,6.81,7.259999999999998,9.546916666666666
2-39-79-378,2019-03-23 18:00:00,1.37,18,5,3,23,12,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,32,14.036,7.40533333333333,9.179499999999999
2-39-79-378,2019-03-26 14:00:00,8.426,14,1,3,26,13,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,32,1.37,7.943999999999998,8.988625
2-39-79-378,2019-03-26 17:00:00,15.063,17,1,3,26,13,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,32,8.426,8.286333333333332,9.405208333333333
2-39-79-378,2019-03-27 18:00:00,9.071,18,2,3,27,13,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,32,15.063,10.853333333333332,9.294583333333334
2-39-79-378,2019-03-28 17:00:00,7.694,17,3,3,28,13,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,32,9.071,10.609333333333332,8.994875
2-39-79-378,2019-03-29 15:00:00,7.349,15,4,3,29,13,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,32,7.694,8.037999999999998,8.893541666666666
2-39-79-378,2019-03-31 00:00:00,10.36,0,6,3,31,13,0.0,1.0,-0.7818314824680299,0.6234898018587334,32,7.349,8.467666666666664,8.915458333333333
2-39-79-378,2019-03-31 16:00:00,3.079,16,6,3,31,13,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,32,10.36,6.929333333333332,9.006625
2-39-79-378,2019-04-01 19:00:00,2.021,19,0,4,1,14,-0.9659258262890684,0.2588190451025203,0.0,1.0,32,3.079,5.1533333333333315,9.052166666666666
2-39-79-378,2019-04-04 05:00:00,15.456,5,3,4,4,14,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,32,2.021,6.851999999999999,9.25675
2-39-79-378,2019-04-05 15:00:00,6.238,15,4,4,5,14,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,32,15.456,7.9049999999999985,8.844083333333332
2-39-79-378,2019-04-07 01:00:00,10.514,1,6,4,7,14,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,32,6.238,10.735999999999999,8.781458333333333
2-39-79-378,2019-04-07 16:00:00,6.881,16,6,4,7,14,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,32,10.514,7.877666666666666,8.854291666666667
2-39-79-378,2019-04-08 03:00:00,14.361,3,0,4,8,15,0.7071067811865475,0.7071067811865476,0.0,1.0,32,6.881,10.585333333333333,8.562624999999999
2-39-79-378,2019-04-08 19:00:00,6.538,19,0,4,8,15,-0.9659258262890684,0.2588190451025203,0.0,1.0,32,14.361,9.26,8.382333333333333
2-39-79-378,2019-04-09 16:00:00,5.967,16,1,4,9,15,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,32,6.538,8.955333333333332,8.351916666666666
2-39-79-378,2019-04-10 15:00:00,7.4,15,2,4,10,15,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,32,5.967,6.634999999999999,8.481291666666666
2-39-79-378,2019-04-11 05:00:00,33.188,5,3,4,11,15,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,32,7.4,15.518333333333333,9.761458333333334
2-39-79-378,2019-04-11 19:00:00,7.712,19,3,4,11,15,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,32,33.188,16.099999999999998,9.052333333333333
2-39-79-378,2019-04-12 02:00:00,10.088,2,4,4,12,15,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,32,7.712,16.996,8.887125
2-39-79-378,2019-04-12 18:00:00,4.11,18,4,4,12,15,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,32,10.088,7.303333333333334,8.944416666666667
2-39-79-378,2019-04-14 15:00:00,10.687,15,6,4,14,15,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,32,4.11,8.295,9.350791666666666
2-39-79-378,2019-04-15 01:00:00,15.004,1,0,4,15,16,0.25881904510252074,0.9659258262890683,0.0,1.0,32,10.687,9.933666666666666,9.692208333333333
2-39-79-378,2019-04-15 17:00:00,8.774,17,0,4,15,16,-0.9659258262890683,-0.25881904510252063,0.0,1.0,32,15.004,11.488333333333332,9.472958333333333
2-39-79-378,2019-04-15 22:00:00,5.37,22,0,4,15,16,-0.5000000000000004,0.8660254037844384,0.0,1.0,32,8.774,9.716,9.639625
2-39-79-378,2019-04-16 14:00:00,5.687,14,1,4,16,16,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,32,5.37,6.610333333333332,9.5255
2-39-79-378,2019-04-17 15:00:00,12.652,15,2,4,17,16,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,32,5.687,7.902999999999999,9.425041666666667
2-39-79-378,2019-04-18 20:00:00,2.645,20,3,4,18,16,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,32,12.652,6.994666666666666,9.157291666666667
2-39-79-378,2019-04-22 15:00:00,7.341,15,0,4,22,17,-0.7071067811865471,-0.7071067811865479,0.0,1.0,32,2.645,7.545999999999999,9.142583333333333
2-39-79-378,2019-04-23 05:00:00,12.726,5,1,4,23,17,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,32,7.341,7.570666666666667,9.366625
2-39-79-378,2019-04-23 16:00:00,3.349,16,1,4,23,17,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,32,12.726,7.8053333333333335,9.074499999999999
2-39-79-378,2019-04-24 16:00:00,17.724,16,2,4,24,17,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,32,3.349,11.266333333333334,9.684708333333335
2-39-79-378,2019-04-26 15:00:00,5.037,15,4,4,26,17,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,32,17.724,8.703333333333333,9.810375
2-39-79-378,2019-04-27 19:00:00,0.565,19,5,4,27,17,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,32,5.037,7.775333333333332,9.189916666666667
2-39-79-378,2019-04-29 16:00:00,8.081,16,0,4,29,18,-0.8660254037844384,-0.5000000000000004,0.0,1.0,32,0.565,4.561,9.266708333333334
2-39-79-378,2019-04-30 15:00:00,1.129,15,1,4,30,18,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,32,8.081,3.2583333333333333,8.875666666666666
2-39-79-378,2019-05-01 03:00:00,15.931,3,2,5,1,18,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,32,1.129,8.380333333333333,9.25275
2-39-79-378,2019-05-01 19:00:00,2.325,19,2,5,1,18,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,32,15.931,6.461666666666666,8.75125
2-39-79-378,2019-05-02 16:00:00,3.353,16,3,5,2,18,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,32,2.325,7.202999999999999,8.618541666666667
2-39-79-378,2019-05-06 15:00:00,1.404,15,0,5,6,19,-0.7071067811865471,-0.7071067811865479,0.0,1.0,32,3.353,2.360666666666667,8.428416666666667
2-39-79-378,2019-05-07 14:00:00,15.897,14,1,5,7,19,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,32,1.404,6.884666666666667,8.782458333333333
2-39-79-378,2019-05-08 15:00:00,8.371,15,2,5,8,19,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,32,15.897,8.557333333333334,7.7484166666666665
2-39-79-378,2019-05-08 23:00:00,0.904,23,2,5,8,19,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,32,8.371,8.390666666666666,7.4647499999999996
2-39-79-378,2019-05-09 15:00:00,0.885,15,3,5,9,19,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,32,0.904,3.386666666666667,7.081291666666668
2-39-79-378,2019-05-10 15:00:00,1.722,15,4,5,10,19,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,32,0.885,1.170333333333334,6.981791666666666
2-39-79-378,2019-05-13 20:00:00,12.227,20,0,5,13,20,-0.8660254037844386,0.5000000000000001,0.0,1.0,32,1.722,4.944666666666667,7.045958333333334
2-39-79-378,2019-05-15 03:00:00,0.584,3,2,5,15,20,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,32,12.227,4.844333333333334,6.445125
2-39-79-378,2019-05-15 16:00:00,4.683,16,2,5,15,20,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,32,0.584,5.831333333333334,6.274666666666666
2-39-79-378,2019-05-16 17:00:00,15.042,17,3,5,16,20,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,32,4.683,6.7696666666666685,6.677666666666667
2-39-79-378,2019-05-17 17:00:00,26.832,17,4,5,17,20,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,32,15.042,15.519,7.558708333333333
2-39-79-378,2019-05-20 16:00:00,0.824,16,0,5,20,21,-0.8660254037844384,-0.5000000000000004,0.0,1.0,32,26.832,14.232666666666669,7.065875000000001
2-39-79-378,2019-05-21 05:00:00,13.544,5,1,5,21,21,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,32,0.824,13.733333333333334,7.5200000000000005
2-39-79-378,2019-05-22 15:00:00,8.291,15,2,5,22,21,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,32,13.544,7.553000000000002,7.559583333333333
2-39-79-378,2019-05-25 16:00:00,4.56,16,5,5,25,21,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,32,8.291,8.798333333333334,7.219333333333334
2-39-79-378,2019-05-28 15:00:00,14.235,15,1,5,28,22,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,32,4.56,9.028666666666668,7.672916666666667
2-39-79-378,2019-05-28 20:00:00,0.923,20,1,5,28,22,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,32,14.235,6.5726666666666675,6.972874999999999
2-39-79-378,2019-05-29 15:00:00,10.144,15,2,5,29,22,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,32,0.923,8.434000000000003,7.185666666666666
2-39-79-378,2019-05-30 20:00:00,1.237,20,3,5,30,22,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,32,10.144,4.1013333333333355,7.213666666666666
2-39-79-378,2019-06-03 17:00:00,8.515,17,0,6,3,23,-0.9659258262890683,-0.25881904510252063,0.0,1.0,32,1.237,6.632000000000002,7.231750000000001
2-39-79-378,2019-06-06 15:00:00,2.756,15,3,6,6,23,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,32,8.515,4.169333333333335,7.299541666666667
2-39-79-378,2019-06-07 17:00:00,10.984,17,4,6,7,23,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,32,2.756,7.418333333333336,7.093416666666666
2-39-79-378,2019-06-10 17:00:00,0.901,17,0,6,10,24,-0.9659258262890683,-0.25881904510252063,0.0,1.0,32,10.984,4.880333333333335,7.034083333333334
2-39-79-378,2019-06-12 05:00:00,14.416,5,2,6,12,24,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,32,0.901,8.767000000000001,7.495041666666666
2-39-79-378,2019-06-12 15:00:00,17.247,15,2,6,12,24,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,32,14.416,10.854666666666668,8.155166666666668
2-39-79-378,2019-06-13 05:00:00,18.832,5,3,6,13,24,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,32,17.247,16.831666666666667,8.277458333333334
2-39-79-378,2019-06-13 16:00:00,2.838,16,3,6,13,24,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,32,18.832,12.972333333333337,8.046916666666666
2-39-79-378,2019-06-14 17:00:00,14.932,17,4,6,14,24,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,32,2.838,12.200666666666669,8.631416666666667
2-39-79-378,2019-06-18 17:00:00,1.323,17,1,6,18,25,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,32,14.932,6.364333333333335,8.649666666666667
2-39-79-378,2019-06-19 15:00:00,2.337,15,2,6,19,25,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,32,1.323,6.197333333333336,8.675291666666668
2-39-79-378,2019-06-20 16:00:00,8.69,16,3,6,20,25,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,32,2.337,4.116666666666669,8.527916666666668
2-39-79-378,2019-06-24 17:00:00,2.284,17,0,6,24,26,-0.9659258262890683,-0.25881904510252063,0.0,1.0,32,8.69,4.437000000000002,8.59875
2-39-79-378,2019-06-26 13:00:00,3.555,13,2,6,26,26,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,32,2.284,4.843000000000003,8.55175
2-39-79-378,2019-06-27 20:00:00,3.915,20,3,6,27,26,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,32,3.555,3.2513333333333354,8.088125
2-39-79-378,2019-07-01 17:00:00,18.242,17,0,7,1,27,-0.9659258262890683,-0.25881904510252063,0.0,1.0,32,3.915,8.57066666666667,7.730208333333334
2-39-79-378,2019-07-02 16:00:00,3.942,16,1,7,2,27,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,32,18.242,8.699666666666669,7.860125
2-39-79-378,2019-07-03 16:00:00,9.097,16,2,7,3,27,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,32,3.942,10.427000000000001,7.674833333333333
2-39-79-378,2019-07-04 19:00:00,0.893,19,3,7,4,27,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,32,9.097,4.644000000000003,7.366583333333334
2-39-79-378,2019-07-08 20:00:00,5.953,20,0,7,8,28,-0.8660254037844386,0.5000000000000001,0.0,1.0,32,0.893,5.314333333333336,7.424625
2-39-79-378,2019-07-09 15:00:00,18.354,15,1,7,9,28,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,32,5.953,8.400000000000002,7.59625
2-39-79-378,2019-07-10 15:00:00,16.256,15,2,7,10,28,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,32,18.354,13.521,8.235125
2-39-79-378,2019-07-11 15:00:00,17.689,15,3,7,11,28,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,32,16.256,17.433000000000003,8.5495
2-39-79-378,2019-07-11 20:00:00,1.643,20,3,7,11,28,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,32,17.689,11.862666666666668,8.566416666666667
2-39-79-378,2019-07-12 17:00:00,9.474,17,4,7,12,28,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,32,1.643,9.602000000000002,8.606375
2-39-79-378,2019-07-16 16:00:00,2.45,16,1,7,16,29,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,32,9.474,4.522333333333336,8.593625
2-39-79-378,2019-07-17 17:00:00,29.893,17,2,7,17,29,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,32,2.45,13.939000000000002,9.3815
2-39-79-378,2019-07-18 20:00:00,1.922,20,3,7,18,29,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,32,29.893,11.421666666666667,9.424041666666666
2-39-79-378,2019-07-19 16:00:00,0.98,16,4,7,19,29,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,32,1.922,10.93166666666667,8.864208333333334
2-39-79-378,2019-07-22 17:00:00,6.857,17,0,7,22,30,-0.9659258262890683,-0.25881904510252063,0.0,1.0,32,0.98,3.2530000000000023,8.431291666666667
2-39-79-378,2019-07-23 21:00:00,0.891,21,1,7,23,30,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,32,6.857,2.909333333333336,7.68375
2-39-79-378,2019-07-24 16:00:00,16.056,16,2,7,24,30,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,32,0.891,7.934666666666669,8.2345
2-39-79-378,2019-07-25 17:00:00,6.994,17,3,7,25,30,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,32,16.056,7.980333333333337,7.903750000000001
2-39-79-378,2019-07-26 18:00:00,7.547,18,4,7,26,30,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,32,6.994,10.199000000000003,8.163083333333335
2-39-79-378,2019-07-27 17:00:00,11.912,17,5,7,27,30,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,32,7.547,8.81766666666667,8.562041666666667
2-39-79-378,2019-07-29 16:00:00,1.074,16,0,7,29,31,-0.8660254037844384,-0.5000000000000004,0.0,1.0,32,11.912,6.844333333333336,8.244708333333334
2-39-79-378,2019-07-30 17:00:00,4.967,17,1,7,30,31,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,32,1.074,5.9843333333333355,8.3565
2-39-79-378,2019-07-31 18:00:00,6.755,18,2,7,31,31,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,32,4.967,4.265333333333335,8.489833333333333
2-39-79-378,2019-08-02 17:00:00,6.683,17,4,8,2,31,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,32,6.755,6.1350000000000025,8.605166666666667
2-39-79-378,2019-08-05 17:00:00,1.598,17,0,8,5,32,-0.9659258262890683,-0.25881904510252063,0.0,1.0,32,6.683,5.012000000000003,7.911666666666668
2-39-79-378,2019-08-05 20:00:00,17.892,20,0,8,5,32,-0.8660254037844386,0.5000000000000001,0.0,1.0,32,1.598,8.724333333333336,8.492916666666668
2-39-79-378,2019-08-06 19:00:00,1.788,19,1,8,6,32,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,32,17.892,7.092666666666669,8.188374999999999
2-39-79-378,2019-08-07 16:00:00,18.139,16,2,8,7,32,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,32,1.788,12.606333333333334,8.906958333333334
2-39-79-378,2019-08-08 17:00:00,3.22,17,3,8,8,32,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,32,18.139,7.715666666666668,8.793083333333334
2-39-79-378,2019-08-09 20:00:00,0.801,20,4,8,9,32,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,32,3.22,7.386666666666669,8.061708333333334
2-39-79-378,2019-08-09 22:00:00,9.479,22,4,8,9,32,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,32,0.801,4.500000000000003,7.779333333333334
